Victoria Theater,2961 16TH ST,RACK,SIDEWALK,1,2,37.764859,-122.418865
Spring Valley (SA) CDC,1451 JACKSON ST,RACK,SIDEWALK,1,2,37.794006,-122.418819
City Hall,1 DR CARLTON B GOODLETT PL,RACK,SIDEWALK,2,4,37.779324,-122.418817
City Hall,1 DR CARLTON B GOODLETT PL,RACK,SIDEWALK,2,4,37.779324,-122.418817
Cha Cha Cha,2323 MISSION ST,RACK,SIDEWALK,1,2,37.759864,-122.418815
_undetermined,50 FELL ST,RACK,SIDEWALK,1,2,37.776719,-122.418811
Dance Mission Theatre,3316 24TH ST,RACK,SIDEWALK,1,2,37.752399,-122.418804
China Express,2798 MISSION ST,RACK,SIDEWALK,1,2,37.752399,-122.418804
Cafe La Boheme,3318 24TH ST,RACK,SIDEWALK,1,2,37.752399,-122.418804
Baby Blues BBQ,3149 MISSION ST,RACK,SIDEWALK,2,4,37.746873,-122.418784
Amsterdam Cafe,937 GEARY ST,RACK,SIDEWALK,1,2,37.785756,-122.418776
Amsterdam Cafe,937 GEARY ST,RACK,SIDEWALK,1,2,37.785756,-122.418776
San Francisco Herb Co,250 14TH ST,RACK,SIDEWALK,1,2,37.768639,-122.418765
Rosamunde Sausage Catering,2832 MISSION ST,RACK,SIDEWALK,1,2,37.751518,-122.418755
Walgreens,3400 CESAR CHAVEZ ST,RACK,SIDEWALK,3,6,37.748497,-122.418662
Mermaid Tattoo Salon,3032 MISSION ST,RACK,SIDEWALK,1,2,37.748497,-122.418662
CoffeeShop,3139 MISSION ST,RACK,SIDEWALK,1,2,37.746998,-122.418653
Department of Public Health,101 GROVE ST,METER_RING,SIDEWALK,2,4,37.778128,-122.418652
DPH,101 GROVE ST,RACK,SIDEWALK,1,2,37.778128,-122.418652
San Francisco Department of Public Health,101 GROVE ST,RACK,SIDEWALK,1,2,37.778128,-122.418652
Nueva Libreria Mexico,2886 MISSION ST,RACK,SIDEWALK,1,2,37.750796,-122.418649
Om Shan Tea,233 14TH ST,RACK,SIDEWALK,1,2,37.768155,-122.418647
office building,2435 MISSION ST,RACK,SIDEWALK,1,2,37.758062,-122.418642
The President,935 GEARY ST,RACK,SIDEWALK,1,2,37.785773,-122.418639
Jujanelly Flower Shop,3190 21ST ST,RACK,SIDEWALK,1,2,37.757258,-122.418605
Bank of America / SFMTA Headquarters,1 SOUTH VAN NESS AVE,RACK,GARAGE,7,14,37.774862,-122.418581
Bank of America,1525 MARKET ST,RACK,SIDEWALK,1,2,37.774862,-122.418581
SFMTA Customer Service,11 SOUTH VAN NESS AVE,RACK,SIDEWALK,1,2,37.774862,-122.418581
residential,845 OFARRELL ST,RACK,SIDEWALK,1,2,37.78482642,-122.41857906
Uptown,200 CAPP ST,RACK,SIDEWALK,1,2,37.763247,-122.418561
Mission CDC (PreK),2950 MISSION ST,RACK,SIDEWALK,1,2,37.749819,-122.418557
Mason Kirby Architecture,301 BOCANA ST,RACK,SIDEWALK,1,2,37.739130,-122.418445
Doc's Clock,2575 MISSION ST,RACK,SIDEWALK,2,4,37.755946,-122.418440
Goodwill,1580 MISSION ST,RACK,SIDEWALK,0,0,37.773853,-122.418409
Goodwill,1580 MISSION ST,RACK,SIDEWALK,0,0,37.773853,-122.418409
Hyde Street Bistro,1521 HYDE ST,RACK,SIDEWALK,0,0,37.794720,-122.418359
A Laundromat,1528 15TH ST,RACK,SIDEWALK,0,0,37.76696490,-122.41831658
Mission Neighborhood Resource Center,165 CAPP ST,RACK,SIDEWALK,0,0,37.764058,-122.418312
medical building,3119 MISSION ST,RACK,SIDEWALK,0,0,37.747512,-122.418308
Grand Coffee,2663 MISSION ST,RACK,SIDEWALK,0,0,37.754404,-122.418292
Nob Hill Health Care Center,1359 PINE ST,RACK,SIDEWALK,0,0,37.789620,-122.418287
John's Wash and Dry,217 14TH ST,RACK,SIDEWALK,0,0,37.768188,-122.418257
Lunch Geeks,1400 MARKET ST,RACK,SIDEWALK,0,0,37.776330,-122.418218
ma'velous,1408 MARKET ST,RACK,SIDEWALK,0,0,37.776330,-122.418218
New Central Hotel & Hostel,1412 MARKET ST,RACK,SIDEWALK,0,0,37.776330,-122.418218
La Boulange Cafe & Bakery,544 CAPP ST,RACK,SIDEWALK,0,0,37.757921,-122.418205
SF Tenant Union,558 CAPP ST,RACK,SIDEWALK,0,0,37.757717,-122.418186
Smoke Time,2733 MISSION ST,RACK,SIDEWALK,0,0,37.753266,-122.418183
"Beer Hall, The",1 POLK ST,RACK,SIDEWALK,0,0,37.776682,-122.418174
Artillery Apparel Gallery,2751 MISSION ST,RACK,SIDEWALK,0,0,37.753063,-122.418164
_undetermined,739 LARKIN ST,RACK,SIDEWALK,0,0,37.784821,-122.418102
McDonalds,2801 MISSION ST,RACK,SIDEWALK,0,0,37.75209257,-122.41808570
McDonalds,2801 MISSION ST,RACK,SIDEWALK,0,0,37.75209257,-122.41808570
La Taqueria,2889 MISSION ST,RACK,SIDEWALK,0,0,37.750884,-122.418055
_undetermined,1390 PACIFIC AVE,RACK,SIDEWALK,0,0,37.795648,-122.418037
Balompie,3349 18TH ST,RACK,SIDEWALK,0,0,37.76177994,-122.41801683
Ratio 3 Gallery,2831 MISSION ST,RACK,SIDEWALK,0,0,37.751731,-122.418013
_undetermined,1386 PACIFIC AVE,RACK,SIDEWALK,0,0,37.795660,-122.417938
Mission Pie,2901 MISSION ST,RACK,SIDEWALK,0,0,37.750538,-122.417935
Casa Guadalupe,2909 MISSION ST,RACK,SIDEWALK,0,0,37.750448,-122.417927
warehouse,112 12TH ST,RACK,SIDEWALK,0,0,37.771874,-122.417872
Lee's Sandwiches,625 LARKIN ST,RACK,SIDEWALK,0,0,37.783624,-122.417862
Cala Foods,1095 HYDE ST,RACK,SIDEWALK,2,4,37.790616,-122.417821
Paisano's,3017 MISSION ST,RACK,SIDEWALK,1,2,37.748833,-122.417720
Urban Flow Yoga Studio,1543 MISSION ST,RACK,SIDEWALK,2,4,37.773481,-122.417716
Mission Presbyterian Church,3261 23RD ST,RACK,SIDEWALK,2,4,37.753661,-122.417709
Jamestown Community Center,3382 26TH ST,RACK,SIDEWALK,3,6,37.749243,-122.417686
Progressive Grounds,400 CORTLAND AVE,RACK,SIDEWALK,1,2,37.738953,-122.417686
New Century Theater,816 LARKIN ST,RACK,SIDEWALK,2,4,37.785484,-122.417683
Dainese,131 SOUTH VAN NESS AVE,RACK,SIDEWALK,1,2,37.771343,-122.417635
Red Hill Books,401 CORTLAND AVE,RACK,SIDEWALK,1,2,37.739365,-122.417618
Civic Center Garage,355 MCALLISTER ST,RACK,GARAGE,4,8,37.779480,-122.417600
Civic Center Plaza,351 MCALLISTER ST,METER_RING,SIDEWALK,5,10,37.77948045,-122.41759951
Civic Center Plaza,201 LARKIN ST,METER_RING,SIDEWALK,10,20,37.77948045,-122.41759951
Civic Center Plaza,100 GROVE ST,METER_RING,SIDEWALK,17,34,37.77948045,-122.41759951
Heald College,670 SOUTH VAN NESS AVE,RACK,SIDEWALK,1,2,37.762418,-122.417578
Raphael House,1047 SUTTER ST,RACK,SIDEWALK,2,4,37.787835,-122.417558
McDonald's / Gracie's Cafe,1455 MARKET ST,RACK,SIDEWALK,1,2,37.775228,-122.417466
McDonald's / Gracie's Cafe,1455 MARKET ST,RACK,SIDEWALK,1,2,37.775228,-122.417466
POWER,335 SOUTH VAN NESS AVE,RACK,SIDEWALK,1,2,37.767832,-122.417382
Fox Plaza,1390 MARKET ST,RACK,SIDEWALK,5,10,37.777224,-122.417361
Fox Plaza,1390 MARKET ST,RACK,SIDEWALK,1,2,37.777224,-122.417361
Video Transfer Center,395 SOUTH VAN NESS AVE,RACK,SIDEWALK,1,2,37.767014,-122.417356
"SF Boylesque, Mama Calizo's Voice Factory & Center for Sex & Culture",1519 MISSION ST,RACK,SIDEWALK,1,2,37.773654,-122.417333
Walzwerk,381 SOUTH VAN NESS AVE,RACK,SIDEWALK,1,2,37.767175,-122.417319
Bill Graham Civic Auditorium,99 GROVE ST,METER_RING,SIDEWALK,1,2,37.778083,-122.417316
Housing Alliance of SF,417 SOUTH VAN NESS AVE,RACK,SIDEWALK,1,2,37.766483,-122.417305
Bender's Bar and Grill,806 SOUTH VAN NESS AVE,RACK,SIDEWALK,1,2,37.760199,-122.417279
Bender's Bar and Grill,806 SOUTH VAN NESS AVE,RACK,SIDEWALK,1,2,37.760199,-122.417279
Bender's Bar and Grill,806 SOUTH VAN NESS AVE,RACK,SIDEWALK,1,2,37.760199,-122.417279
SF Party Store,939 POST ST,RACK,SIDEWALK,1,2,37.786894,-122.417278
Hyde Street Wellness,815 HYDE ST,RACK,SIDEWALK,2,4,37.788505,-122.417256
Flying Pig Bistro,433 SOUTH VAN NESS AVE,RACK,SIDEWALK,1,2,37.766356,-122.417240
Flying Pig Bistro,433 SOUTH VAN NESS AVE,RACK,SIDEWALK,1,2,37.766356,-122.417240
Saigon Sandwich,560 LARKIN ST,RACK,SIDEWALK,1,2,37.783170,-122.417225
SF Day Labor Program,3358 CESAR CHAVEZ ST,RACK,SIDEWALK,2,4,37.748442,-122.417195
Copy Center,500 LARKIN ST,RACK,SIDEWALK,1,2,37.782609,-122.417126
Poc Chuc,2886 16TH ST,RACK,SIDEWALK,2,4,37.765469,-122.417090
Cafe Gratitude (CLOSED),160 14TH ST,RACK,SIDEWALK,1,2,37.768697,-122.417032
A&V Market,648 ANDOVER ST,RACK,SIDEWALK,1,2,37.735735,-122.417025
Bite Me Sandwiches,601 SOUTH VAN NESS AVE,RACK,SIDEWALK,1,2,37.763458,-122.417005
Goodwill,822 GEARY ST,RACK,SIDEWALK,1,2,37.786530,-122.417005
Yoga Tree,24 SHOTWELL ST,RACK,SIDEWALK,2,4,37.767987,-122.416973
_undetermined,451 CORTLAND AVE,RACK,SIDEWALK,0,0,37.739275,-122.416856
Philz Coffee,399 GOLDEN GATE AVE,RACK,SIDEWALK,0,0,37.78119964,-122.41683160
Sage Lounge,1601 HOWARD ST,RACK,SIDEWALK,0,0,37.771394,-122.416789
US Post Office,1198 SOUTH VAN NESS AVE,RACK,SIDEWALK,0,0,37.754089,-122.416781
DPH Clinic,755 SOUTH VAN NESS AVE,RACK,SIDEWALK,0,0,37.761051,-122.416734
Good Life Grocery,448 CORTLAND AVE,RACK,SIDEWALK,0,0,37.738893,-122.416718
Good Life Grocery,448 CORTLAND AVE,RACK,SIDEWALK,0,0,37.738893,-122.416718
Root Division,3175 17TH ST,RACK,SIDEWALK,0,0,37.763374,-122.416699
7 Tepees,3177 17TH ST,RACK,SIDEWALK,0,0,37.76337359,-122.41669867
Bernal Yoga,461 CORTLAND AVE,RACK,SIDEWALK,0,0,37.739264,-122.416697
Michael the Boxer gym,96 LAFAYETTE ST,RACK,SIDEWALK,0,0,37.772520,-122.416617
Bimbo's 365 Club,2568 JONES ST,RACK,SIDEWALK,0,0,37.805023,-122.416597
Napper Tandy,3200 24TH ST,RACK,SIDEWALK,0,0,37.752472,-122.416588
St. Francis Memorial Hospital,900 HYDE ST,RACK,SIDEWALK,0,0,37.789631,-122.416554
Coffee Bar,1599 HOWARD ST,RACK,SIDEWALK,0,0,37.771759,-122.416550
Coffee Bar,1599 HOWARD ST,RACK,SIDEWALK,0,0,37.771759,-122.416550
Mr. Pickles,3380 20TH ST,RACK,SIDEWALK,0,0,37.759003,-122.416538
_undetermined,425 HYDE ST,RACK,SIDEWALK,0,0,37.784804,-122.416504
_undetermined,457 HYDE ST,RACK,SIDEWALK,0,0,37.785056,-122.416469
Ocean Door and Sash Company,3154 17TH ST,RACK,SIDEWALK,0,0,37.763840,-122.416461
Phone Booth Bar,1398 SOUTH VAN NESS AVE,RACK,SIDEWALK,0,0,37.750871,-122.416459
ODC Theater,3153 17TH ST,RACK,SIDEWALK,0,0,37.763389,-122.416447
ODC Theater,3153 17TH ST,RACK,SIDEWALK,0,0,37.763389,-122.416447
Limon Rotisserie,1001 SOUTH VAN NESS AVE,RACK,SIDEWALK,0,0,37.757040,-122.416424
multiple (Twitter),1355 MARKET ST,RACK,SIDEWALK,0,0,37.776736,-122.416395
multiple (Twitter),1355 MARKET ST,RACK,PARCEL,0,0,37.776736,-122.416395
Pedal Revolution,3085 21ST ST,RACK,SIDEWALK,0,0,37.757018,-122.416208
Ananda Fuara Restaurant,1298 MARKET ST,RACK,SIDEWALK,0,0,37.777980,-122.416203
Henry Gertmenian Co.?,1449 MISSION ST,RACK,SIDEWALK,0,0,37.77458318,-122.41617827
Henry Gertmenian Co.?,1449 MISSION ST,RACK,SIDEWALK,1,2,37.77458318,-122.41617827
California Institute of Integral Studies,1453 MISSION ST,RACK,SIDEWALK,1,2,37.774583,-122.416178
California Institute of Integral Studies,1453 MISSION ST,RACK,SIDEWALK,1,2,37.774583,-122.416178
_undetermined,500 CORTLAND AVE,RACK,SIDEWALK,1,2,37.738536,-122.416149
My Corner Cafe Inc?,1500 SOUTH VAN NESS AVE,RACK,SIDEWALK,1,2,37.748922,-122.416118
Foods Co,1800 FOLSOM ST,RACK,SIDEWALK,3,6,37.767852,-122.416105
The Little Spot Cafe,1199 SOUTH VAN NESS AVE,RACK,SIDEWALK,1,2,37.754118,-122.416072
Wells Fargo/Munch Haven,1256 MARKET ST,RACK,SIDEWALK,1,2,37.778302,-122.416056
Ocean Sash and Door Co.,3141 17TH ST,RACK,SIDEWALK,1,2,37.763414,-122.416029
Victor Delivery Flowers,3350 20TH ST,RACK,SIDEWALK,1,2,37.759037,-122.415985
Coffman Pool,1700 VISITACION AVE,RACK,SIDEWALK,1,2,37.713580,-122.415970
Cumaica Coffee,1398 MISSION ST,RACK,SIDEWALK,1,2,37.775862,-122.415956
ODC Dance Commons,351 SHOTWELL ST,RACK,SIDEWALK,2,4,37.762811,-122.415843
ODC Dance Commons,351 SHOTWELL ST,RACK,SIDEWALK,4,8,37.762811,-122.415843
ODC Dance Commons,351 SHOTWELL ST,RACK,SIDEWALK,1,2,37.762811,-122.415843
ODC Dance Commons,351 SHOTWELL ST,RACK,SIDEWALK,1,2,37.762811,-122.415843
ODC Dance Commons,351 SHOTWELL ST,RACK,SIDEWALK,2,4,37.762811,-122.415843
SF Main Library,24 GROVE ST,RACK,PARKING_LANE,19,38,37.779159,-122.415808
Truck,1900 FOLSOM ST,RACK,PARKING_LANE,7,14,37.766795,-122.415783
Truck,1900 FOLSOM ST,RACK,SIDEWALK,1,2,37.766795,-122.415783
Compassion and Care Center,122 10TH ST,RACK,SIDEWALK,1,2,37.774764,-122.415753
St. James Infirmary,1372 MISSION ST,RACK,SIDEWALK,1,2,37.77573822,-122.41573603
St. James Infirmary,1372 MISSION ST,RACK,SIDEWALK,1,2,37.77573822,-122.41573603
Advance English Academy,1370 MISSION ST,RACK,SIDEWALK,1,2,37.775738,-122.415736
Advance English Academy,1370 MISSION ST,RACK,SIDEWALK,1,2,37.775738,-122.415736
Chilli Cha Cha Thai Restaurant,3166 24TH ST,RACK,SIDEWALK,1,2,37.752612,-122.415652
Shotwells,3349 20TH ST,RACK,SIDEWALK,1,2,37.758621,-122.415612
Sam's Diner,1220 MARKET ST,RACK,SIDEWALK,3,6,37.778524,-122.415608
UC Hastings College of the Law,200 MCALLISTER ST,RACK,SIDEWALK,1,2,37.780934,-122.415603
AutoZone,1575 SOUTH VAN NESS AVE,RACK,SIDEWALK,1,2,37.748489,-122.415563
Stable Cafe,2128 FOLSOM ST,RACK,SIDEWALK,1,2,37.763210,-122.415457
multiple,9 GROVE ST,METER_RING,SIDEWALK,6,12,37.778584,-122.415442
Workspace Artists Studio,2150 FOLSOM ST,RACK,SIDEWALK,2,4,37.762836,-122.415421
SF Chocolate Factory / Bridge Brands Chocolate,286 12TH ST,RACK,SIDEWALK,2,4,37.770896,-122.415416
Pseudo Studios,2180 FOLSOM ST,RACK,SIDEWALK,1,2,37.762489,-122.415388
Wise Sons Deli,3150 24TH ST,RACK,SIDEWALK,1,2,37.752631,-122.415346
Wise Sons Deli,3150 24TH ST,RACK,SIDEWALK,1,2,37.752631,-122.415346
Push Bike,3049 22ND ST,RACK,SIDEWALK,1,2,37.755462,-122.415315
Nihon,1779 FOLSOM ST,RACK,SIDEWALK,1,2,37.768697,-122.415290
Manora's Thai Cuisine,1600 FOLSOM ST,RACK,SIDEWALK,1,2,37.770842,-122.415290
_undetermined,583 SHOTWELL ST,RACK,SIDEWALK,1,2,37.759080,-122.415275
Real Foods Organic,587 SHOTWELL ST,RACK,SIDEWALK,1,2,37.759080,-122.415275
Cafe Royale,800 POST ST,RACK,SIDEWALK,1,2,37.787600,-122.415268
_undetermined,1016 COLUMBUS AVE,RACK,SIDEWALK,1,2,37.803966,-122.415160
Dong Baek,631 OFARRELL ST,RACK,SIDEWALK,1,2,37.78523999,-122.41512040
The Willows,1582 FOLSOM ST,RACK,SIDEWALK,1,2,37.771141,-122.415112
Chez Spencer,82 14TH ST,RACK,SIDEWALK,1,2,37.768814,-122.415111
fitBERNALfit,701 CORTLAND AVE,RACK,SIDEWALK,1,2,37.739084,-122.415106
PariSoma Innovation Loft,1436 HOWARD ST,RACK,SIDEWALK,2,4,37.773835,-122.415075
Discount Fabrics,201 11TH ST,RACK,SIDEWALK,1,2,37.773133,-122.415069
Rainbow Grocery,1745 FOLSOM ST,RACK,PARKING_LANE,8,16,37.769109,-122.415058
Rainbow Grocery,1745 FOLSOM ST,RACK,SIDEWALK,1,2,37.769109,-122.415058
Moxie Yoga,3315 20TH ST,RACK,SIDEWALK,2,4,37.758739,-122.415030
_undetermined,2400 FOLSOM ST,RACK,SIDEWALK,1,2,37.758739,-122.415030
City Aikado,1339 MISSION ST,RACK,SIDEWALK,1,2,37.775603,-122.415028
_undetermined,985 SHOTWELL ST,RACK,SIDEWALK,1,2,37.752653,-122.414989
_undetermined,991 SHOTWELL ST,RACK,SIDEWALK,1,2,37.752653,-122.414989
_undetermined,940 FILBERT ST,RACK,SIDEWALK,1,2,37.800949,-122.414971
Soccer Cafe,2797 16TH ST,RACK,SIDEWALK,2,4,37.765084,-122.414959
Soccer Cafe,2797 16TH ST,RACK,SIDEWALK,2,4,37.765084,-122.414959
Don Ramon's Mexican Restaurant,225 11TH ST,RACK,SIDEWALK,1,2,37.772938,-122.414952
residence,3141 23RD ST,RACK,SIDEWALK,1,2,37.753851,-122.414952
_undetermined,65 09TH ST,RACK,SIDEWALK,1,2,37.776770,-122.414948
_undetermined,65 09TH ST,RACK,SIDEWALK,1,2,37.776770,-122.414948
_undetermined,65 09TH ST,RACK,SIDEWALK,1,2,37.776770,-122.414948
_undetermined,65 09TH ST,RACK,SIDEWALK,1,2,37.776770,-122.414948
Rite Spot Cafe,2099 FOLSOM ST,RACK,SIDEWALK,2,4,37.763866,-122.414915
Rite Spot Cafe,2099 FOLSOM ST,RACK,SIDEWALK,1,2,37.763866,-122.414915
Tacos Los Altos,737 CORTLAND AVE,RACK,SIDEWALK,1,2,37.739059,-122.414912
Heirloom Cafe,2500 FOLSOM ST,RACK,SIDEWALK,2,4,37.757101,-122.414812
Hotel Whitcomb,1231 MARKET ST,RACK,SIDEWALK,1,2,37.777947,-122.414791
Hotel Whitcomb,1231 MARKET ST,RACK,SIDEWALK,1,2,37.777947,-122.414791
(VACANT),1321 MISSION ST,RACK,SIDEWALK,1,2,37.77599625,-122.41476071
Sun Rise Restaurant,3128 24TH ST,RACK,SIDEWALK,1,2,37.752701,-122.414703
multiple,245 11TH ST,RACK,SIDEWALK,1,2,37.772710,-122.414667
multiple,2169 FOLSOM ST,RACK,SIDEWALK,1,2,37.762822,-122.414658
La Rocca's Corner Tavern,957 COLUMBUS AVE,RACK,SIDEWALK,1,2,37.803165,-122.414608
Pioneer Building,3180 18TH ST,RACK,SIDEWALK,1,2,37.762385,-122.414601
Pioneer Building,3180 18TH ST,RACK,SIDEWALK,1,2,37.762385,-122.414601
_undetermined,2330 TAYLOR ST,RACK,SIDEWALK,1,2,37.804025,-122.414600
Red Poppy Art House,2698 FOLSOM ST,RACK,SIDEWALK,1,2,37.754201,-122.414516
"Homestead, The",2301 FOLSOM ST,RACK,PARKING_LANE,5,10,37.760396,-122.414516
"Homestead, The",2301 FOLSOM ST,RACK,SIDEWALK,2,4,37.760396,-122.414516
"Homestead, The",2301 FOLSOM ST,RACK,SIDEWALK,1,2,37.760396,-122.414516
Sushi Groove,1516 FOLSOM ST,RACK,SIDEWALK,1,2,37.771824,-122.414515
Inglesia Zion,2762 FOLSOM ST,RACK,SIDEWALK,2,4,37.753073,-122.414487
Blue Elephant Thai Cuisine,803 CORTLAND AVE,RACK,SIDEWALK,1,2,37.739080,-122.414461
Local Mission Eatery,3111 24TH ST,RACK,SIDEWALK,1,2,37.752251,-122.414447
San Francisco Department of Public Health,1380 HOWARD ST,RACK,SIDEWALK,1,2,37.774458,-122.414411
Kadist Art Foundation,3295 20TH ST,RACK,SIDEWALK,1,2,37.758745,-122.414368
People's Gallery,3289 20TH ST,RACK,SIDEWALK,1,2,37.758745,-122.414368
_undetermined,990 COLUMBUS AVE,RACK,SIDEWALK,1,2,37.803460,-122.414366
_undetermined,57 KISSLING ST,RACK,SIDEWALK,1,2,37.772953,-122.414361
_undetermined,790 LOMBARD ST,RACK,SIDEWALK,1,2,37.802895,-122.414334
farm:table,754 POST ST,RACK,PARKING_LANE,2,4,37.787826,-122.414330
The Yoga Society of SF,2872 FOLSOM ST,RACK,SIDEWALK,2,4,37.751435,-122.414328
The Art Institute of California,1170 MARKET ST,RACK,SIDEWALK,5,10,37.779497,-122.414301
The Art Institute of California,1170 MARKET ST,RACK,SIDEWALK,1,2,37.779497,-122.414301
Philz Coffee,3101 24TH ST,RACK,SIDEWALK,1,2,37.752330,-122.414265
Philz Coffee,3101 24TH ST,RACK,SIDEWALK,3,6,37.752330,-122.414265
ActivSpace / Treat Street Bicycle Works,3150 18TH ST,RACK,SIDEWALK,1,2,37.762699,-122.414256
Treat Street Bicycle Works,3150 18TH ST,RACK,SIDEWALK,1,2,37.76269900,-122.41425600
R Image Market,2898 FOLSOM ST,RACK,SIDEWALK,2,4,37.751020,-122.414245
Joe & Pat's Bakery & Coffee,2499 FOLSOM ST,RACK,SIDEWALK,2,4,37.757451,-122.414245
cannabis club,1260 MISSION ST,RACK,SIDEWALK,1,2,37.776961,-122.414225
Sparc (cannabis club),1256 MISSION ST,RACK,SIDEWALK,1,2,37.776961,-122.414225
La Cocina,2948 FOLSOM ST,RACK,SIDEWALK,2,4,37.750172,-122.414199
Southern Pacific Brewing,620 TREAT AVE,RACK,SIDEWALK,3,6,37.760111,-122.414118
United Printing,575 OFARRELL ST,RACK,SIDEWALK,1,2,37.78546652,-122.41407009
Mozzo Bike Apparel,2979 21ST ST,RACK,SIDEWALK,2,4,37.757145,-122.414007
_undetermined,1830 HARRISON ST,RACK,SIDEWALK,1,2,37.767985,-122.413954
Australian Fair,1017 BUSH ST,RACK,SIDEWALK,0,0,37.789299,-122.413940
_undetermined,145 09TH ST,RACK,SIDEWALK,0,0,37.775858,-122.413826
_undetermined,145 09TH ST,RACK,SIDEWALK,0,0,37.775858,-122.413826
Harvest Mills Market,3216 FOLSOM ST,RACK,SIDEWALK,0,0,37.746710,-122.413809
Zoe's Restaurant,3088 24TH ST,RACK,SIDEWALK,0,0,37.752707,-122.413791
Haus Coffee,3086 24TH ST,RACK,SIDEWALK,0,0,37.752712,-122.413704
Liqour Store,320 11TH ST,RACK,SIDEWALK,0,0,37.771281,-122.413686
Parque Ninos Unidos (Park),990 TREAT AVE,RACK,SIDEWALK,0,0,37.754422,-122.413636
Storek Building,149 09TH ST,RACK,SIDEWALK,0,0,37.775720,-122.413628
Bernal Yoga,908 CORTLAND AVE,RACK,SIDEWALK,0,0,37.738773,-122.413614
_undetermined,865 FILBERT ST,RACK,SIDEWALK,0,0,37.800589,-122.413603
_undetermined,183 GOLDEN GATE AVE,RACK,SIDEWALK,0,0,37.781668,-122.413557
John O'Connell HS,2355 FOLSOM ST,RACK,SIDEWALK,0,0,37.75951537,-122.41355523
Dear Mom,2700 16TH ST,RACK,PARKING_LANE,0,0,37.765699,-122.413521
Dear Mom,2700 16TH ST,RACK,SIDEWALK,0,0,37.765699,-122.413521
Dear Mom,2700 16TH ST,RACK,SIDEWALK,0,0,37.765699,-122.413521
multiple,1235 MISSION ST,RACK,SIDEWALK,0,0,37.776660,-122.413521
The Eagle,398 12TH ST,RACK,SIDEWALK,0,0,37.769982,-122.413420
Eagle Tavern,398 12TH ST,RACK,SIDEWALK,0,0,37.769982,-122.413420
Foamorder,1325 HOWARD ST,RACK,SIDEWALK,0,0,37.774457,-122.413397
Mirtille Cafe,87 MCALLISTER ST,RACK,SIDEWALK,0,0,37.780700,-122.413270
"Health Service System, City and County of San Francisco",1145 MARKET ST,RACK,SIDEWALK,0,0,37.779352,-122.413247
Slims,333 11TH ST,RACK,SIDEWALK,0,0,37.771491,-122.413241
UN Plaza,50 UNITED NATIONS PLZ,RACK,SIDEWALK,3,6,37.780535,-122.413212
UN Plaza,50 UNITED NATIONS PLZ,RACK,SIDEWALK,10,20,37.780535,-122.413212
Rolo SOMA,1301 HOWARD ST,RACK,SIDEWALK,0,0,37.774637,-122.413169
Pakwan Restaurant,501 OFARRELL ST,RACK,SIDEWALK,0,0,37.78554572,-122.41313871
Caffe Capriccio,2200 MASON ST,RACK,SIDEWALK,0,0,37.803964,-122.413100
Mission Recreation Center,2450 HARRISON ST,RACK,SIDEWALK,0,0,37.758201,-122.412999
North of Market / Tenderloin Community Benefit District facility,134 GOLDEN GATE AVE,RACK,SIDEWALK,1,2,37.782263,-122.412985
Animal Care & Control,1200 15TH ST,RACK,SIDEWALK,2,4,37.767436,-122.412946
_undetermined,230 09TH ST,RACK,SIDEWALK,0,0,37.774399,-122.412862
_undetermined,230 09TH ST,RACK,SIDEWALK,0,0,37.774399,-122.412862
_undetermined,522 JONES ST,RACK,SIDEWALK,0,0,37.78606899,-122.41283565
_undetermined,522 JONES ST,RACK,SIDEWALK,0,0,37.78606899,-122.41283565
_undetermined,544 JONES ST,RACK,SIDEWALK,0,0,37.786362,-122.412782
bike shop,1113 TREAT AVE,RACK,SIDEWALK,0,0,37.752388,-122.412761
_undetermined,1043 TREAT AVE,RACK,SIDEWALK,0,0,37.753463,-122.412757
Moscone Elementry,2576 HARRISON ST,RACK,SIDEWALK,0,0,37.75682684,-122.41275068
Las Americas CDC (PreK & SA),801 TREAT AVE,RACK,SIDEWALK,0,0,37.75682684,-122.41275068
Las Americas Childcare Center,801 TREAT AVE,RACK,SIDEWALK,0,0,37.75682684,-122.41275068
"American Grilled Cheese Kitchen, The",2400 HARRISON ST,RACK,SIDEWALK,0,0,37.758894,-122.412746
Project Commotion,2095 HARRISON ST,RACK,SIDEWALK,0,0,37.764810,-122.412706
Alley Cat Books,3036 24TH ST,RACK,SIDEWALK,0,0,37.752814,-122.412687
Heaven's Dog,1148 MISSION ST,RACK,SIDEWALK,0,0,37.778704,-122.412634
Spectrum Auto Body,320 10TH ST,RACK,SIDEWALK,0,0,37.772327,-122.412622
DNA Lounge,375 11TH ST,RACK,SIDEWALK,0,0,37.771079,-122.412604
Addiction Salon,350 ALABAMA ST,RACK,SIDEWALK,0,0,37.764816,-122.412601
American Gymnastics & Raise the Bar Fitness,1117 MARKET ST,RACK,SIDEWALK,0,0,37.779865,-122.412598
Tina's Salon,929 BUSH ST,RACK,SIDEWALK,0,0,37.789482,-122.412592
Vallarta Taqueria,3033 24TH ST,RACK,SIDEWALK,0,0,37.752399,-122.412567
Like Twice,2125 HARRISON ST,RACK,SIDEWALK,0,0,37.76326092,-122.41255890
Telegraph Hill Neighborhood Center,555 CHESTNUT ST,RACK,SIDEWALK,0,0,37.803444,-122.412540
Hotel Adagio,550 GEARY ST,RACK,SIDEWALK,0,0,37.787098,-122.412538
